title,platform,developer,genre,rating,release_date,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
Citadale: Gate of Souls,Wii U,Ezekiel Rage,"['Action', 'Platformer', '2D']",T,"Nov 24, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,0,2,0.0,2016-11-24
Citizens of Earth,Wii U,Eden Industries,"['General', 'Role-Playing', 'General', 'Japanese-Style']",E10+,"Jan 20, 2015",67,Mixed or average reviews,6,6,1,7.8,Generally favorable reviews,17.0,9,2,78.0,2015-01-20
Cloudberry Kingdom,Wii U,Pwnee Studios,"['Action', 'General', 'Platformer', 'Platformer', '2D', '2D']",T,"Aug  1, 2013",75,Generally favorable reviews,5,3,0,7.4,Mixed or average reviews,16.0,9,2,74.0,2013-08-01
Coaster Crazy Deluxe,Wii U,Frontier Developments,"['Strategy', 'Miscellaneous', 'General', 'General', 'Management', 'Business / Tycoon']",E10+,"Nov 21, 2013",69,Mixed or average reviews,1,3,0,1.2,Overwhelming dislike,5.0,4,68,12.0,2013-11-21
Cocoto Magic Circus 2,Wii U,Neko Entertainment,"['Action', 'Shooter', 'Light Gun']",E,"Jan  9, 2014",0,No score yet,0,3,0,0.0,No user score yet,0.0,2,1,0.0,2014-01-09
Collateral Thinking,Wii U,Astrosaurus Games,"['Action', 'Platformer', '2D']",E,"Aug 18, 2016",0,No score yet,0,1,2,0.0,No user score yet,0.0,1,2,0.0,2016-08-18
Color Bombs,Wii U,RCMADIAX,"['Action', 'Puzzle', 'Matching', 'Arcade']",E,"Oct 22, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,3,0.0,2015-10-22
COLOR CUBES,Wii U,RCMADIAX,"['Puzzle', 'General']",E,"Feb 16, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-02-16
Color Symphony 2,Wii U,REMIMORY,"['Action', 'Puzzle', 'Platformer', '2D']",E10+,"May 12, 2016",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0,0.0,2016-05-12
Color Zen,Wii U,Large Animal Games,"['Miscellaneous', 'Puzzle', 'General', 'Edutainment']",E,"May 15, 2014",0,No score yet,1,2,0,4.6,Generally unfavorable reviews,1.0,2,2,46.0,2014-05-15
Color Zen Kids,Wii U,Large Animal Games,"['Miscellaneous', 'Puzzle', 'General']",E,"Jun 19, 2014",57,Mixed or average reviews,0,4,0,0.0,No user score yet,0.0,0,1,0.0,2014-06-19
Coqui The Game,Wii U,Alberto Roman,"['Action', 'Platformer', '2D']",E,"Jun  1, 2017",0,No score yet,0,0,0,5.3,Mixed or average reviews,2.0,0,2,53.0,2017-06-01
Cosmophony,Wii U,Moving Player,"['Action', 'Shooter', 'Rail']",E,"Oct 30, 2014",73,Mixed or average reviews,5,2,1,7.6,Generally favorable reviews,7.0,1,2,76.0,2014-10-30
Costume Quest 2,Wii U,Double Fine Productions,"['Role-Playing', 'Action RPG', 'Japanese-Style']",E10+,"Oct 30, 2014",68,Mixed or average reviews,1,3,0,7.3,Mixed or average reviews,7.0,2,2,73.0,2014-10-30
Crab Cakes Rescue,Wii U,Mission Critical Studios,"['Puzzle', 'Action', 'General']",E,"Aug 20, 2015",0,No score yet,0,0,2,0.0,No user score yet,0.0,0,2,0.0,2015-08-20
Crush Insects,Wii U,"38,9_Degrees","['Action', 'Arcade']",,"Nov 22, 2018",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2018-11-22
Crystorld,Wii U,TOYURO,"['Action', 'Platformer', '3D']",E,"Mar 12, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2020-03-12
Cube Blitz,Wii U,Wildcard Studios,"['Puzzle', 'Action']",E,"Jun  4, 2015",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2015-06-04
Cube Life: Island Survival,Wii U,Cypronia,"['Action Adventure', 'Sandbox']",E10+,"Jun  4, 2015",55,Mixed or average reviews,0,5,2,7.3,Mixed or average reviews,12.0,2,4,73.0,2015-06-04
Cube Life: Pixel Action Heroes,Wii U,Cypronia,"['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Mar 30, 2017",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2017-03-30
Cubemen 2,Wii U,3 Sprockets,"['Action', 'Strategy', 'Real-Time', 'General', 'Defense']",E10+,"Sep  4, 2014",63,Mixed or average reviews,1,7,0,7.5,Generally favorable reviews,12.0,2,3,75.0,2014-09-04
Cubeshift,Wii U,Jace Voracek,"['Puzzle', 'Action', 'General']",E,"Jul 27, 2017",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0,0.0,2017-07-27
Cubit The Hardcore Platformer Robot HD,Wii U,CoderChild,"['Action', 'Platformer', '2D']",E,"Jun  8, 2017",0,No score yet,0,1,1,0.0,No user score yet,0.0,0,1,0.0,2017-06-08
Cup Critters,Wii U,RCMADIAX,"['Action', 'Arcade']",E,"Jan  5, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-01-05
Cutie Clash,Wii U,Yazar Media Group LLC,"['Action', 'Platformer', '2D']",E,"Feb 11, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-02-11
Cutie Pets Go Fishing,Wii U,Yazar Media Group LLC,"['Sports', 'Puzzle', 'Matching', 'Individual', 'Nature', 'Fishing']",E,"Feb 11, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-02-11
Cutie Pets Jump Rope,Wii U,Yazar Media Group LLC,"['Action', 'Arcade']",E,"Nov 26, 2015",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2015-11-26
Cutie Pets Pick Berries,Wii U,Yazar Media Group LLC,"['Action', 'Puzzle', 'General', 'Matching']",E,"Oct 22, 2015",0,No score yet,0,1,2,0.0,No user score yet,0.0,1,2,0.0,2015-10-22
Cycle of Eternity: Space Anomaly,Wii U,RandomSpin,"['Role-Playing', 'Simulation', 'General', 'Space', 'Combat']",E,"May 24, 2018",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2018-05-24
Daikon Set,Wii U,Butterfly,"['Miscellaneous', 'Party / Minigame']",E,"Jun 22, 2017",0,No score yet,0,0,0,7.6,Generally favorable reviews,5.0,0,2,76.0,2017-06-22
Dare Up Adrenaline,Wii U,Be Studios,"['Sports', 'Individual', 'Other']",E,"Jul  9, 2015",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2015-07-09
Darksiders II,Wii U,Vigil Games,"['Modern', 'Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']",M,"Nov 18, 2012",85,Generally favorable reviews,34,2,0,8.0,Generally favorable reviews,156.0,23,26,80.0,2012-11-18
Darksiders: Warmastered Edition,Wii U,"Nordic Games Publishing, Kaiko","['Action Adventure', 'Open-World']",M,"May 23, 2017",77,Generally favorable reviews,4,1,0,8.3,Generally favorable reviews,25.0,3,2,83.0,2017-05-23
Darts Up,Wii U,EnjoyUp Games,"['Sports', 'General', 'General', 'Individual', 'Other']",E,"Sep 25, 2014",38,Generally unfavorable reviews,0,1,3,0.0,No user score yet,2.0,0,1,0.0,2014-09-25
Defend your Crypt,Wii U,Ratalaika Games,"['Strategy', 'Real-Time', 'Defense']",T,"Jul 21, 2016",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0,0.0,2016-07-21
Defense Dome,Wii U,HullBreach Studios,"['Action', 'Shooter', 'Light Gun']",E,"Sep 17, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,3,0.0,2015-09-17
Demonic Karma Summoner,Wii U,GNOBSOFTWARE,"['Action', 'Platformer', '2D']",M,"Oct 27, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-10-27
Deus Ex: Human Revolution - Director's Cut,Wii U,"Eidos Montreal, Straight Right","['Action Adventure', 'Sci-Fi', 'Sci-Fi', 'General']",M,"Oct 22, 2013",88,Generally favorable reviews,30,0,0,8.5,Generally favorable reviews,177.0,17,16,85.0,2013-10-22
Devil's Third,Wii U,Valhalla Game Studios,"['Action Adventure', 'General', 'Modern', 'Action', 'Shooter', 'Third-Person', 'Arcade']",M,"Aug 28, 2015",43,Generally unfavorable reviews,3,21,30,6.6,Mixed or average reviews,185.0,40,92,66.0,2015-08-28
Dinox,Wii U,"Engine Software, Codix Games","['Miscellaneous', 'Trivia / Game Show', 'Edutainment']",E10+,"Dec 10, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,3,0.0,2015-12-10
Discovery,Wii U,noowanda,"['Action', 'Action Adventure', 'General', 'Sandbox']",E,"Jan  7, 2016",0,No score yet,0,3,0,0.0,No user score yet,0.0,2,0,0.0,2016-01-07
Disney DuckTales: Remastered,Wii U,WayForward,"['Action', 'Platformer', 'Platformer', '2D', '2D']",E,"Aug 13, 2013",76,Generally favorable reviews,8,2,0,8.0,Generally favorable reviews,83.0,24,9,80.0,2013-08-13
Disney Epic Mickey 2: The Power of Two,Wii U,"Heavy Iron Studios, Junction Point","['Action', 'Platformer', 'Platformer', '3D', '3D']",E,"Nov 18, 2012",57,Mixed or average reviews,0,11,3,5.9,Mixed or average reviews,23.0,10,17,59.0,2012-11-18
Disney Infinity,Wii U,Avalanche Software,"['Action Adventure', 'Fantasy', 'General', 'Fantasy']",E10+,"Aug 18, 2013",71,Mixed or average reviews,5,4,1,7.5,Generally favorable reviews,43.0,11,9,75.0,2013-08-18
Disney Infinity 2.0 Edition,Wii U,Avalanche Software,"['Action Adventure', 'General', 'Fantasy']",E10+,"Sep 23, 2014",73,Mixed or average reviews,4,2,0,6.1,Mixed or average reviews,13.0,7,10,61.0,2014-09-23
Disney Infinity 3.0 Edition,Wii U,Avalanche Software,"['Action Adventure', 'General']",E10+,"Aug 30, 2015",81,Generally favorable reviews,6,0,0,6.7,Mixed or average reviews,13.0,3,6,67.0,2015-08-30
Disney Infinity: Marvel Super Heroes - Guardians of the Galaxy Playset,Wii U,Avalanche Software,"['Action Adventure', 'Fantasy']",,"Sep 23, 2014",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2014-09-23
Disney Infinity: Marvel Super Heroes - Ultimate Spider Man Playset,Wii U,Avalanche Software,"['Action Adventure', 'Fantasy']",,"Sep 23, 2014",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2014-09-23
Disney Planes,Wii U,Behaviour Interactive,"['Simulation', 'Adventure', 'Flight', 'General', 'General', 'Civilian']",E,"Aug  6, 2013",51,Mixed or average reviews,0,6,4,5.6,Mixed or average reviews,6.0,3,6,56.0,2013-08-06
Disney Planes: Fire & Rescue,Wii U,Little Orbit,"['Adventure', 'General']",E,"Nov  4, 2014",0,No score yet,0,1,0,0.0,No user score yet,1.0,0,0,0.0,2014-11-04
Disney/Pixar Cars 3: Driven to Win,Wii U,Avalanche Software,"['Racing', 'Arcade', 'Automobile']",E10+,"Jun 13, 2017",0,No score yet,0,0,0,3.5,Generally unfavorable reviews,1.0,2,3,35.0,2017-06-13
Dodge Club Party,Wii U,James Montagna,"['Miscellaneous', 'Party / Minigame']",E,"Apr 14, 2016",0,No score yet,0,2,0,0.0,No user score yet,1.0,0,0,0.0,2016-04-14
Dolphin Up,Wii U,Rawkins Games,"['Sports', 'General']",E,"Feb  5, 2015",44,Generally unfavorable reviews,0,3,2,5.4,Mixed or average reviews,3.0,1,4,54.0,2015-02-05
Don't Crash,Wii U,RCMADIAX,"['Action', 'Racing', 'Arcade', 'Automobile']",E,"Jul  9, 2015",0,No score yet,0,0,3,2.8,Generally unfavorable reviews,1.0,0,3,28.0,2015-07-09
Don't Starve: Giant Edition,Wii U,Klei Entertainment,"['Action Adventure', 'Sandbox']",T,"May 28, 2015",75,Generally favorable reviews,8,3,1,7.7,Generally favorable reviews,15.0,3,2,77.0,2015-05-28
Don't Touch Anything Red,Wii U,Helix Games,"['Action', 'Platformer', 'Arcade', '2D']",E,"Mar 12, 2015",0,No score yet,0,1,1,0.0,No user score yet,1.0,0,0,0.0,2015-03-12
Donkey Kong Country: Tropical Freeze,Wii U,Retro Studios,"['Platformer', '2D', 'Action', 'Platformer', '2D']",E,"Feb 21, 2014",83,Generally favorable reviews,65,12,0,8.9,Generally favorable reviews,827.0,29,51,89.0,2014-02-21
Dot Arcade,Wii U,James Montagna,"['Action', 'Arcade']",E10+,"Mar 26, 2015",0,No score yet,2,1,0,0.0,No user score yet,1.0,0,0,0.0,2015-03-26
Double Breakout,Wii U,nuGAME,"['Action', 'Arcade']",E,"Sep 22, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-09-22
Double Breakout II,Wii U,nuGAME,"['Action', 'Arcade']",E,"Mar 16, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-03-16
Dr. Luigi,Wii U,"Arika, Nintendo","['Miscellaneous', 'Puzzle', 'Stacking']",E,"Dec 31, 2013",65,Mixed or average reviews,9,27,2,7.3,Mixed or average reviews,42.0,19,9,73.0,2013-12-31
Dracula's Legacy,Wii U,JetDogs Studios,"['Adventure', 'Puzzle', 'Hidden Object', 'Point-and-Click']",T,"Jul 28, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-07-28
Dragon Fantasy: The Black Tome of Ice,Wii U,The Muteki Corporation,"['Role-Playing', 'Japanese-Style']",E10+,"May 26, 2016",0,No score yet,1,1,0,0.0,No user score yet,1.0,0,0,0.0,2016-05-26
Dragon Fantasy: The Volumes of Westeria,Wii U,The Muteki Corporation,"['Role-Playing', 'Japanese-Style']",E10+,"Jul 23, 2015",64,Mixed or average reviews,2,1,1,0.0,No user score yet,2.0,1,1,0.0,2015-07-23
Dragon Skills,Wii U,StarGush Entertainment,"['Action', 'General', 'Arcade']",E,"Aug  4, 2016",0,No score yet,0,1,1,0.0,No user score yet,1.0,1,0,0.0,2016-08-04
Draw 2 Survive,Wii U,Unit DTH Studio,"['Action', 'Arcade']",E,"Apr 14, 2016",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2016-04-14
Draw a Stickman: EPIC 2,Wii U,Hitcents,"['Miscellaneous', 'Edutainment']",E,"Nov 30, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-11-30
Dreamals,Wii U,Xiness,"['Puzzle', 'Action']",E,"Apr 21, 2016",68,Mixed or average reviews,1,3,0,0.0,No user score yet,1.0,0,1,0.0,2016-04-21
Dreamals: Dream Quest,Wii U,Xiness,"['Puzzle', 'Action']",,"Sep 29, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-09-29
